LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
es,feminine,lluvia,jovencita,0.21407215,masculine
es,feminine,lluvia,animal,0.2707586,masculine
es,feminine,lluvia,creyente,0.253925,masculine
es,feminine,lluvia,campesina,0.23799877,masculine
es,feminine,lluvia,adinerada,0.23756959,masculine
es,feminine,lluvia,fornida,0.28905585,masculine
es,feminine,lluvia,trabajadora,0.22397053,masculine
es,feminine,lluvia,sujeta,0.18942614,masculine
es,feminine,lluvia,desgraciada,0.2430755,masculine
es,feminine,lluvia,vagabunda,0.14945601,masculine
es,feminine,lluvia,guapa,0.3332537,masculine
es,feminine,lluvia,cristiana,0.2707586,masculine
es,feminine,lluvia,desdichada,0.25869885,masculine
es,feminine,lluvia,pecadora,0.26210257,masculine
es,feminine,lluvia,soñadora,0.19863975,masculine
es,feminine,lluvia,procreadora,0.2925825,masculine
es,feminine,lluvia,barbuda,0.252762,masculine
es,feminine,lluvia,corpulenta,0.247131,masculine
es,feminine,lluvia,vieja,0.25690302,masculine
es,feminine,lluvia,amante,0.2707586,masculine
es,feminine,lluvia,perra,0.3327474,masculine
es,feminine,lluvia,cazadora,0.20892781,masculine
es,feminine,lluvia,pescadora,0.23325391,masculine
es,feminine,lluvia,soltera,0.2743459,masculine
es,feminine,lluvia,seductora,0.21829954,masculine
es,feminine,lluvia,señora,0.26413167,masculine
es,feminine,lluvia,delincuente,0.32310662,masculine
es,feminine,lluvia,afortunada,0.23273444,masculine
es,feminine,lluvia,guerrera,0.26247278,masculine
es,feminine,lluvia,camionera,0.2464962,masculine
es,feminine,lluvia,polifacética,0.22286354,masculine
es,feminine,lluvia,vaquera,0.33264145,masculine
es,feminine,lluvia,necia,0.31299767,masculine
es,feminine,lluvia,asesina,0.22457258,masculine
es,feminine,lluvia,visionaria,0.23666285,masculine
es,feminine,lluvia,piadosa,0.24524863,masculine
es,feminine,lluvia,madura,0.31896907,masculine
es,feminine,lluvia,acaudalada,0.24247113,masculine
es,feminine,lluvia,metrosexual,0.19324167,masculine
es,feminine,lluvia,viviente,0.22364005,masculine
es,feminine,lluvia,macho,0.2707586,masculine
es,feminine,lluvia,mona,0.28803948,masculine
es,feminine,lluvia,poderosa,0.2707586,masculine
es,feminine,lluvia,encarnada,0.28246748,masculine
es,feminine,lluvia,honrada,0.21263184,masculine
es,feminine,lluvia,galana,0.26347604,masculine
es,feminine,lluvia,pensadora,0.2603455,masculine
es,feminine,lluvia,primitiva,0.2707586,masculine
es,feminine,lluvia,hombruna,0.16789636,masculine
es,feminine,lluvia,octogenaria,0.22580111,masculine
es,feminine,lluvia,masculina,0.2707586,masculine
es,feminine,lluvia,ruda,0.23606361,masculine
es,feminine,lluvia,depravada,0.24602759,masculine
es,feminine,lluvia,buenmoza,0.24244693,masculine
es,feminine,lluvia,caballerosa,0.22211148,masculine
es,feminine,lluvia,astuta,0.28029746,masculine
es,feminine,lluvia,atea,0.28623658,masculine
es,feminine,lluvia,forzuda,0.24638239,masculine
es,feminine,lluvia,embarazada,0.24168979,masculine
es,feminine,lluvia,viajadora,0.17993398,masculine
